"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RNPS16",9.98606488785864e-50,1.03494180972382,0.497,0.249,3.18375720754709e-45,"15","RNPS1"
"SNU137",1.33002268705227e-49,1.02227202701227,0.597,0.334,4.24037833086004e-45,"15","SNU13"
"EDEM12",2.48534281570544e-49,1.39736068408117,0.269,0.096,7.92376996503209e-45,"15","EDEM1"
"AMFR3",4.01218747779485e-49,1.29518422467501,0.349,0.145,1.27916561167055e-44,"15","AMFR"
"CCDC128",6.62682647389779e-49,1.10108028011393,0.495,0.249,2.11276481640809e-44,"15","CCDC12"
"JOSD12",1.81439994402269e-48,1.06811612460048,0.331,0.132,5.78466990153314e-44,"15","JOSD1"
"B4GALT19",3.4306696712713e-48,0.75447945102539,0.519,0.258,1.09376610459472e-43,"15","B4GALT1"
"PABPC15",3.51951953878909e-48,0.507321053133006,0.975,0.723,1.12209321935674e-43,"15","PABPC1"
"COX6C9",4.18930602976598e-48,0.718382060529808,0.753,0.42,1.33563454840999e-43,"15","COX6C"
"SNN",5.89711043765869e-48,0.665908643920367,0.263,0.09,1.88011674973434e-43,"15","SNN"
"AKT21",6.90191741463011e-48,1.47243832873766,0.276,0.101,2.20046931013237e-43,"15","AKT2"
"PHF5A1",8.36091585663635e-48,1.39935519601994,0.273,0.098,2.6656271934128e-43,"15","PHF5A"
"TCF257",1.27948368109161e-47,0.567304505308821,0.676,0.378,4.07924987205626e-43,"15","TCF25"
"MYLIP2",1.58756367263747e-47,0.686378347093914,0.439,0.2,5.06147050110279e-43,"15","MYLIP"
"PIK3IP13",2.17102725143374e-47,0.965741264379358,0.502,0.242,6.92166908302104e-43,"15","PIK3IP1"
"COX4I18",5.12952487251705e-47,0.508845083103058,0.964,0.615,1.63539511985589e-42,"15","COX4I1"
"APH1A6",6.01693607633548e-47,1.03735753929978,0.422,0.197,1.91831955985728e-42,"15","APH1A"
"TAPT13",1.5075995826425e-46,1.76211948323707,0.259,0.093,4.80652898938083e-42,"15","TAPT1"
"TAF115",2.07218665914179e-46,1.36062411925631,0.31,0.124,6.60654550667586e-42,"15","TAF11"
"PARP153",2.29587050263878e-46,1.38941478531302,0.307,0.118,7.31969433651296e-42,"15","PARP15"
"NCK24",3.26436932428519e-46,0.792688224976113,0.437,0.203,1.0407462279686e-41,"15","NCK2"
"SLC25A58",5.95743452356343e-46,0.781627474980072,0.627,0.344,1.89934927480249e-41,"15","SLC25A5"
"LENG82",7.28628702347197e-46,1.0990885856842,0.366,0.159,2.32301402882333e-41,"15","LENG8"
"RPS265",8.71215930985134e-46,1.05733367243814,0.876,0.552,2.7776106311668e-41,"15","RPS26"
"YTHDF26",1.12986910433148e-45,1.29291564616181,0.368,0.165,3.60224867842962e-41,"15","YTHDF2"
"ISCU2",1.75767257774823e-45,0.817611827500359,0.661,0.413,5.6038117123769e-41,"15","ISCU"
"SMDT17",3.19685011428192e-45,0.721817322354349,0.688,0.395,1.01921975343536e-40,"15","SMDT1"
"KMT2A6",3.53560672402815e-45,0.911710007355711,0.534,0.278,1.12722213575465e-40,"15","KMT2A"
"TTC145",4.25487564891832e-45,1.40412034098819,0.378,0.172,1.35653945438814e-40,"15","TTC14"
"MORF4L18",4.54845424944991e-45,0.55700050607151,0.766,0.468,1.45013818380962e-40,"15","MORF4L1"
"HNRNPC8",4.65306021169476e-45,0.500517294854369,0.815,0.486,1.48348865669252e-40,"15","HNRNPC"
"OTUD6B-AS14",6.24532220985742e-45,1.54244779409996,0.288,0.112,1.99113362694674e-40,"15","OTUD6B-AS1"
"LYRM25",6.43797767279453e-45,1.59385219122664,0.285,0.111,2.05255604164035e-40,"15","LYRM2"
"PCSK75",9.51747980471763e-45,1.23704279871551,0.408,0.193,3.03436291134007e-40,"15","PCSK7"
"CREBZF3",4.10964385446594e-44,1.40455441128531,0.302,0.121,1.31023665368083e-39,"15","CREBZF"
"FOS3",8.51916066539414e-44,0.41178755502008,0.681,0.381,2.71607880334096e-39,"15","FOS"
"ZNF2078",9.02096494392171e-44,0.821461117209159,0.539,0.292,2.87606404342112e-39,"15","ZNF207"
"TUBA1B5",9.06236166448336e-44,0.6182694901363,0.595,0.335,2.88926214587059e-39,"15","TUBA1B"
"TMEM1342",1.1908594224238e-43,1.50652787362598,0.273,0.103,3.79669801057156e-39,"15","TMEM134"
"NGDN1",1.20939561940216e-43,1.55489644542337,0.273,0.104,3.85579511377798e-39,"15","NGDN"
"SNRPA15",1.49054649825214e-43,1.35517375939096,0.351,0.155,4.75216034572749e-39,"15","SNRPA1"
"PLCG24",5.31123606682027e-43,0.455256280148531,0.437,0.198,1.69332828282364e-38,"15","PLCG2"
"NCBP25",6.28103779913706e-43,1.76113246590816,0.278,0.111,2.00252047112088e-38,"15","NCBP2"
"JMY2",6.55440362453695e-43,1.44894760588311,0.288,0.114,2.08967496357487e-38,"15","JMY"
"POLR2B6",7.98615516468395e-43,1.31367151333847,0.361,0.165,2.54614598960454e-38,"15","POLR2B"
"RCSD18",1.05582255779163e-42,0.712262704151528,0.61,0.342,3.36617347875127e-38,"15","RCSD1"
"TFAM6",1.90177698649771e-42,1.39612209721623,0.329,0.142,6.063245388352e-38,"15","TFAM"
"EIF3D9",1.95894559132753e-42,0.917883902691806,0.571,0.317,6.24551033427043e-38,"15","EIF3D"
"MTF26",1.96368839771504e-42,1.39565886186106,0.319,0.135,6.2606313495951e-38,"15","MTF2"
"HNRNPH36",3.1042579345076e-42,0.7378316371107,0.542,0.3,9.89699514679714e-38,"15","HNRNPH3"
"OSER11",3.56248157769445e-42,0.386634618605722,0.434,0.208,1.13579037660054e-37,"15","OSER1"
"MAP3K85",3.84295698407319e-42,0.879135564177087,0.464,0.23,1.22521154566221e-37,"15","MAP3K8"
"PPP1R15B2",5.6581957596597e-42,0.687918719081785,0.312,0.127,1.80394597209471e-37,"15","PPP1R15B"
"SECISBP2L5",5.94649423793862e-42,1.23334292203221,0.363,0.167,1.89586129293959e-37,"15","SECISBP2L"
"KLHL246",6.00431520140806e-42,0.964491808325427,0.432,0.214,1.91429577251292e-37,"15","KLHL24"
"ADAM194",6.74862644533801e-42,1.0401281472089,0.263,0.096,2.15159708330266e-37,"15","ADAM19"
"DDX178",6.82206578912532e-42,0.573556543356119,0.747,0.459,2.17501101488893e-37,"15","DDX17"
"RAP2C3",9.35780842983818e-42,1.21955926562635,0.276,0.109,2.98345648360101e-37,"15","RAP2C"
"PPIA8",9.90594843099279e-42,0.429513184912934,0.931,0.547,3.15821447876912e-37,"15","PPIA"
"N4BP2L16",1.40506378084395e-41,1.37561774572111,0.336,0.149,4.47962434608668e-37,"15","N4BP2L1"
"WTAP7",1.45565643520648e-41,0.519674676031801,0.637,0.359,4.64092384672529e-37,"15","WTAP"
"CLK4",3.10855569312039e-41,1.36388427934813,0.261,0.099,9.91069726080643e-37,"15","CLK4"
"HNRNPR8",4.37936738862274e-41,0.891535408424386,0.553,0.301,1.3962299108407e-36,"15","HNRNPR"
"STK17A7",4.43211588767603e-41,0.706527851453899,0.622,0.353,1.41304718730887e-36,"15","STK17A"
"SNW16",5.24350866854674e-41,1.09015538349373,0.415,0.208,1.67173543370607e-36,"15","SNW1"
"CNOT75",6.37650284866822e-41,1.2198776548509,0.364,0.169,2.0329566382124e-36,"15","CNOT7"
"CWC156",6.76708563724249e-41,1.02751771986341,0.417,0.209,2.15748224286565e-36,"15","CWC15"
"NECAP11",1.48590849457241e-40,1.05853193333496,0.29,0.117,4.73737346239576e-36,"15","NECAP1"
"PPP1R27",1.80307416341495e-40,0.633650880868752,0.602,0.341,5.74856104779954e-36,"15","PPP1R2"
"MOB1A6",1.96053703828694e-40,0.481123038629765,0.607,0.337,6.25058418546643e-36,"15","MOB1A"
"PNPLA83",2.80590439460924e-40,0.736347644454138,0.38,0.175,8.94578439089317e-36,"15","PNPLA8"
"NFKB2",3.09747598186244e-40,0.658610825362656,0.293,0.117,9.87537292537383e-36,"15","NFKB2"
"VPS13C7",3.36505624447017e-40,0.770031414707616,0.581,0.318,1.07284723186198e-35,"15","VPS13C"
"CCNI1",3.64946407611667e-40,0.427330598548202,0.907,0.708,1.16352213674752e-35,"15","CCNI"
"NOL77",8.74230380191579e-40,0.902634547717188,0.512,0.278,2.78722129812679e-35,"15","NOL7"
"ADPGK5",1.27296805513283e-39,0.944686963247684,0.361,0.165,4.05847675337449e-35,"15","ADPGK"
"DNAJC103",1.54543936960479e-39,1.65078898043304,0.261,0.103,4.927169798174e-35,"15","DNAJC10"
"SNRNP708",1.98802330498496e-39,1.00256103784692,0.441,0.228,6.33821590095306e-35,"15","SNRNP70"
"UGCG2",2.04559820283593e-39,1.22063687456389,0.275,0.11,6.5217761902815e-35,"15","UGCG"
"HSPA55",2.40061042508694e-39,0.635914643438407,0.537,0.29,7.65362615726217e-35,"15","HSPA5"
"SMG17",3.14975470981987e-39,0.69852868807089,0.514,0.279,1.00420479658477e-34,"15","SMG1"
"SMIM143",3.24476166716672e-39,1.37339422851119,0.288,0.12,1.03449491472609e-34,"15","SMIM14"
"ACBD34",3.25601705128507e-39,1.22482811987187,0.337,0.154,1.03808335629071e-34,"15","ACBD3"
"TMF13",3.88893557381961e-39,0.971661156067605,0.403,0.201,1.23987043964517e-34,"15","TMF1"
"STIM26",4.93892798355158e-39,1.07111331946833,0.395,0.192,1.57462901971592e-34,"15","STIM2"
"CCNT14",6.88345869327386e-39,1.19082040979671,0.332,0.149,2.19458430058957e-34,"15","CCNT1"
"TMED44",9.76247988967734e-39,1.08866548316445,0.385,0.185,3.11247383842693e-34,"15","TMED4"
"SNRPF7",1.10129337714667e-38,1.02715567706451,0.447,0.233,3.51114354501901e-34,"15","SNRPF"
"NBEAL14",1.30734052054793e-38,1.24914899414955,0.3,0.126,4.1680630476109e-34,"15","NBEAL1"
"DNAJB147",1.33655718778329e-38,0.961015232864133,0.432,0.219,4.2612116260907e-34,"15","DNAJB14"
"STX75",1.84998648174586e-38,1.04898823721988,0.373,0.176,5.89812690110216e-34,"15","STX7"
"PLAC88",2.86937257510507e-38,0.668829587840127,0.602,0.333,9.14813364394997e-34,"15","PLAC8"
"ARID5A2",6.77924520741757e-38,0.725136812209215,0.336,0.147,2.16135895702887e-33,"15","ARID5A"
"SNRPE6",7.9023274529482e-38,1.12962585345457,0.41,0.21,2.51942003854894e-33,"15","SNRPE"
"WDR744",8.5500282152067e-38,1.3986162437891,0.293,0.126,2.7259199955722e-33,"15","WDR74"
"CCDC63",9.67619229529345e-38,1.6486038811861,0.254,0.101,3.08496362758546e-33,"15","CCDC6"
"DAPP14",1.00838530963202e-37,0.632150873218291,0.308,0.131,3.21493404416881e-33,"15","DAPP1"
"SNRPB26",1.21364088048782e-37,1.09793385872218,0.417,0.216,3.86932985517126e-33,"15","SNRPB2"
"SS18L24",2.75120724147985e-37,1.18281433842436,0.341,0.159,8.77139892728605e-33,"15","SS18L2"
"UFM16",2.75223123545733e-37,1.20208108751833,0.366,0.178,8.77466362488505e-33,"15","UFM1"
"DDHD15",4.97246160338853e-37,1.26887796435846,0.347,0.164,1.58532020839233e-32,"15","DDHD1"
"ATF7IP23",5.34426368380744e-37,1.16750107792992,0.331,0.148,1.70385814767149e-32,"15","ATF7IP2"
"THRAP38",7.86295320152919e-37,0.630571108987828,0.61,0.368,2.50686673971154e-32,"15","THRAP3"
"SPEN4",8.0624653834615e-37,0.767709086121184,0.422,0.216,2.5704752135552e-32,"15","SPEN"
"CYLD4",1.24999917495618e-36,0.545284699002405,0.546,0.31,3.98524736959528e-32,"15","CYLD"
"HSP90B17",1.45406446422807e-36,0.784252987777165,0.576,0.338,4.63584832485192e-32,"15","HSP90B1"
"PPP1CC9",1.60720530846171e-36,0.896695953174807,0.466,0.253,5.12409196443761e-32,"15","PPP1CC"
"WDFY44",1.645053492601e-36,0.923240626253694,0.256,0.099,5.24475954511052e-32,"15","WDFY4"
"SMC36",2.4312798510754e-36,1.15368910272075,0.371,0.183,7.7514064211986e-32,"15","SMC3"
"ZNF4515",4.98615814205961e-36,1.12117814404631,0.342,0.161,1.58968693885145e-31,"15","ZNF451"
"PRELID3B1",5.7495884578217e-36,1.28489863159616,0.261,0.107,1.83308379212271e-31,"15","PRELID3B"
"HBP13",6.51119370355217e-36,0.595364504615896,0.453,0.238,2.0758987765665e-31,"15","HBP1"
"NEMF8",1.02826915398797e-35,0.865585961161548,0.459,0.246,3.27832771674446e-31,"15","NEMF"
"SESTD14",1.47672220335985e-35,1.25656047110955,0.258,0.104,4.70808572875186e-31,"15","SESTD1"
"SARAF4",2.12609788360704e-35,0.341484921163387,0.897,0.578,6.77842527251595e-31,"15","SARAF"
"SMNDC13",5.42801239749344e-35,0.872002588854085,0.317,0.144,1.73055891256886e-30,"15","SMNDC1"
"AKAP17A1",5.48489947557746e-35,0.890476191282762,0.298,0.131,1.74869565080361e-30,"15","AKAP17A"
"PDCD47",5.9522572059901e-35,0.477306130435671,0.641,0.375,1.89769864241376e-30,"15","PDCD4"
"SESN34",7.33334324905469e-35,1.00701738522756,0.414,0.21,2.33801649466362e-30,"15","SESN3"
"CHCHD28",7.88272365289163e-35,0.454654807081208,0.861,0.551,2.51316995501491e-30,"15","CHCHD2"
"ASXL16",9.12742040542531e-35,0.825759005009526,0.441,0.232,2.9100041736577e-30,"15","ASXL1"
"LUC7L39",1.06166840311195e-34,0.910748787948621,0.507,0.291,3.38481120280152e-30,"15","LUC7L3"
"UPF26",1.07326930219713e-34,0.831936763575867,0.414,0.216,3.42179718926489e-30,"15","UPF2"
"ARL6IP49",1.14671131275737e-34,0.618244944829847,0.641,0.384,3.65594500733306e-30,"15","ARL6IP4"
"INTS63",1.88939157189292e-34,0.884143397128222,0.359,0.175,6.02375820950899e-30,"15","INTS6"
"RNF19A5",2.01543276830793e-34,0.723134615973247,0.469,0.253,6.42560275191934e-30,"15","RNF19A"
"UVRAG6",2.08874965271286e-34,0.632349374463974,0.481,0.251,6.65935164277914e-30,"15","UVRAG"
"C7orf504",2.17368227470128e-34,1.32487770180334,0.308,0.142,6.93013382820263e-30,"15","C7orf50"
"ELK44",2.22928165929809e-34,1.45538679203278,0.275,0.12,7.10739578617416e-30,"15","ELK4"
"GCC27",7.58948987808131e-34,0.811570151200533,0.517,0.296,2.41968116292988e-29,"15","GCC2"
"ZNF242",1.07642559315249e-33,0.826362325397951,0.349,0.169,3.43186007608878e-29,"15","ZNF24"
"IDH3B4",1.47967019869364e-33,1.18164141062124,0.297,0.134,4.71748452747507e-29,"15","IDH3B"
"PCNP8",3.09607687467346e-33,0.816239034904032,0.441,0.246,9.87091229183393e-29,"15","PCNP"
"MTCH15",4.55260337185175e-33,0.882823937162858,0.403,0.215,1.45146100701378e-28,"15","MTCH1"
"CHMP2B2",5.83770902776184e-33,0.628309202277553,0.317,0.148,1.86117839223103e-28,"15","CHMP2B"
"CLEC2D6",5.8938646175846e-33,0.843749972223758,0.502,0.279,1.87908191737832e-28,"15","CLEC2D"
"UBALD22",6.65789536411721e-33,0.394588821978306,0.681,0.444,2.12267019998785e-28,"15","UBALD2"
"TARDBP5",7.9012960832135e-33,1.35732598011125,0.307,0.146,2.51909121725013e-28,"15","TARDBP"
"MRPL336",1.04851818583648e-32,0.92211743248169,0.402,0.214,3.34288568008385e-28,"15","MRPL33"
"UQCRH8",1.1178826936725e-32,0.390620139832527,0.725,0.449,3.56403360396666e-28,"15","UQCRH"
"ARL5A7",1.43373988028456e-32,1.24728734034574,0.373,0.193,4.57104948632322e-28,"15","ARL5A"
"ATXN7L3B5",1.46843079061026e-32,1.19321785709083,0.334,0.163,4.68165104662365e-28,"15","ATXN7L3B"
"RBM179",1.77225194679365e-32,0.923247291003434,0.408,0.218,5.6502936567675e-28,"15","RBM17"
"TERF14",2.02126185043046e-32,1.2976155829415,0.261,0.112,6.44418703154239e-28,"15","TERF1"
"YTHDC16",2.75399248735521e-32,0.529073317879901,0.51,0.29,8.78027884818588e-28,"15","YTHDC1"
"HNRNPM8",2.97300374153916e-32,0.676268931664095,0.578,0.341,9.47853052877516e-28,"15","HNRNPM"
"RSRP17",3.44802324955096e-32,0.568402328467357,0.683,0.428,1.09929877242184e-27,"15","RSRP1"
"SQSTM17",6.01193480678997e-32,0.333532479589017,0.673,0.429,1.91672505510078e-27,"15","SQSTM1"
"SKIL2",6.19554941281826e-32,0.884060558362224,0.263,0.112,1.97526506379472e-27,"15","SKIL"
"TOMM56",7.06553053989824e-32,0.999212822002877,0.39,0.205,2.25263244673036e-27,"15","TOMM5"
"ZNF7213",8.03084842665429e-32,1.08760168639593,0.341,0.169,2.56039509538592e-27,"15","ZNF721"
"FYTTD14",8.31711431310115e-32,1.22909405701249,0.297,0.139,2.65166238530291e-27,"15","FYTTD1"
"MTERF42",8.49355332658925e-32,1.2478438351135,0.275,0.122,2.70791467158318e-27,"15","MTERF4"
"ANAPC166",1.63425585989771e-31,0.6582817369665,0.602,0.373,5.21033453252588e-27,"15","ANAPC16"
"ILF39",2.10734840907163e-31,0.973830891948698,0.393,0.21,6.71864819780218e-27,"15","ILF3"
"IRF2BP25",2.11071051611088e-31,0.669110963412097,0.459,0.256,6.7293672674647e-27,"15","IRF2BP2"
"SAP185",2.5976359105928e-31,0.493506494772998,0.683,0.437,8.28178281015198e-27,"15","SAP18"
"ZNF3265",2.79698106810352e-31,1.28036837460659,0.297,0.141,8.91733504132764e-27,"15","ZNF326"
"ZBTB17",2.99649181882495e-31,0.889316017481427,0.408,0.218,9.55341521677772e-27,"15","ZBTB1"
"KPNA44",3.06375415301837e-31,0.642809000672683,0.392,0.203,9.76786099065318e-27,"15","KPNA4"
"CAND14",3.07473331682824e-31,1.29258945407073,0.297,0.14,9.80286476071179e-27,"15","CAND1"
"USP75",5.26984278300868e-31,0.956978248513718,0.386,0.206,1.68013127607883e-26,"15","USP7"
"FBL7",5.67074756959646e-31,0.829697004395817,0.436,0.237,1.80794774013874e-26,"15","FBL"
"DMXL15",1.02442218788453e-30,1.1027294397166,0.32,0.156,3.26606281941346e-26,"15","DMXL1"
"SLC25A366",1.35074496920569e-30,1.20715587414548,0.308,0.149,4.30644511082159e-26,"15","SLC25A36"
"BIRC23",1.3702972992111e-30,0.969341093130095,0.353,0.184,4.36878184934482e-26,"15","BIRC2"
"HMGB26",1.48259722338666e-30,0.432782717810563,0.534,0.307,4.72681646760134e-26,"15","HMGB2"
"CDC407",1.71873701518464e-30,0.920176143806745,0.395,0.213,5.47967735181168e-26,"15","CDC40"
"TCEA15",2.05443956177197e-30,0.744181821920362,0.592,0.381,6.54996421084141e-26,"15","TCEA1"
"UFC18",2.45064114847794e-30,0.82298398808388,0.5,0.292,7.81313410957738e-26,"15","UFC1"
"NR1H2",2.73323839104304e-30,0.818305261552343,0.329,0.161,8.71411063832343e-26,"15","NR1H2"
"GSAP4",2.87456689104407e-30,0.996097658240374,0.327,0.158,9.1646941620267e-26,"15","GSAP"
"EIF4G27",3.4980078774435e-30,0.462489178385488,0.637,0.394,1.11523487148654e-25,"15","EIF4G2"
"MSI25",3.80221156019772e-30,1.11146185053024,0.331,0.166,1.21222108962224e-25,"15","MSI2"
"SNRPD15",5.58519591573567e-30,1.02110933186295,0.388,0.208,1.78067216185485e-25,"15","SNRPD1"
"SLTM9",1.22793397511502e-29,0.656381298148292,0.5,0.292,3.91489909946171e-25,"15","SLTM"
"RAN7",1.26751151894218e-29,0.623862942991702,0.583,0.354,4.04108022469146e-25,"15","RAN"
"COPS26",1.4815468473464e-29,0.960272963453807,0.358,0.188,4.72346765870979e-25,"15","COPS2"
"MYCBP28",1.53829012429917e-29,0.569796253952914,0.62,0.374,4.90437657429061e-25,"15","MYCBP2"
"PTPN73",1.81295628903121e-29,1.02270529924808,0.285,0.131,5.7800672406893e-25,"15","PTPN7"
"SRSF118",2.02862051727221e-29,0.596398216996005,0.59,0.363,6.46764793316727e-25,"15","SRSF11"
"IDS5",2.04553362452383e-29,0.345025494702915,0.542,0.326,6.52157030170688e-25,"15","IDS"
"TNRC6B6",2.39535727284344e-29,0.338006854716685,0.727,0.439,7.63687805727945e-25,"15","TNRC6B"
"PIK3CA5",3.41394290659313e-29,0.917231790038201,0.336,0.171,1.08843327748002e-24,"15","PIK3CA"
"RBBP75",3.63566582987873e-29,1.08708286065128,0.312,0.154,1.15912297988194e-24,"15","RBBP7"
"RASGRP26",3.91373282691548e-29,0.352392783644622,0.498,0.287,1.24777629987719e-24,"15","RASGRP2"
"LAPTM4A5",5.42498392128619e-29,0.427111324937955,0.444,0.243,1.72959337378446e-24,"15","LAPTM4A"
"RSL1D18",5.64812110236289e-29,0.879670330803629,0.461,0.266,1.80073396985534e-24,"15","RSL1D1"
"FNBP48",6.80236886678575e-29,0.763126966769999,0.481,0.28,2.16873124210863e-24,"15","FNBP4"
"ARHGAP257",8.687187489987e-29,0.44330957008927,0.493,0.279,2.76964911555766e-24,"15","ARHGAP25"
"RPL7L15",1.11428869605265e-28,1.25549211530082,0.275,0.13,3.55257522075506e-24,"15","RPL7L1"
"CDK144",1.58293425925688e-28,0.35452301644384,0.251,0.104,5.04671100536278e-24,"15","CDK14"
"ATRX9",1.73278019097708e-28,0.623547599509476,0.566,0.348,5.52444980487314e-24,"15","ATRX"
"TSN4",2.06889403721135e-28,1.2939930736583,0.256,0.117,6.59604796943723e-24,"15","TSN"
"CSDE14",2.6894718176152e-28,0.419950243106201,0.739,0.491,8.57457404892078e-24,"15","CSDE1"
"DCK2",3.88662066134133e-28,1.01327360866056,0.302,0.146,1.23913239924884e-23,"15","DCK"
"BTF3L44",4.09517096663318e-28,1.01426173118279,0.286,0.138,1.30562240758199e-23,"15","BTF3L4"
"NSRP15",6.0503509398615e-28,1.08208227305823,0.329,0.17,1.92897288664664e-23,"15","NSRP1"
"CWF19L24",6.25554244583807e-28,1.19897161086306,0.305,0.152,1.99439204258209e-23,"15","CWF19L2"
"ALYREF3",6.62465573459408e-28,1.00663227021257,0.298,0.144,2.11207274130328e-23,"15","ALYREF"
"GOLGB14",1.02544500159122e-27,0.940228933795715,0.353,0.189,3.26932375407314e-23,"15","GOLGB1"
"RNF1392",1.0517886078385e-27,1.17682785049978,0.285,0.138,3.35331243951071e-23,"15","RNF139"
"BPTF7",1.16066932353543e-27,0.601813125602568,0.564,0.349,3.70044593729564e-23,"15","BPTF"
"BSDC11",1.34896242899686e-27,1.07990147833775,0.259,0.119,4.30076201612778e-23,"15","BSDC1"
"SRP196",1.39403093710785e-27,0.921537197277008,0.366,0.199,4.44444943368726e-23,"15","SRP19"
"U2SURP8",1.40829710047578e-27,0.791091139466051,0.451,0.263,4.48993281573687e-23,"15","U2SURP"
"EIF5B6",1.44321298283996e-27,1.13022071763512,0.358,0.194,4.60125163189038e-23,"15","EIF5B"
"MRPS74",1.60418761780302e-27,1.24036055535941,0.29,0.143,5.11447096307959e-23,"15","MRPS7"
"SF3B57",3.04985403574917e-27,0.508647897680167,0.561,0.345,9.7235446367755e-23,"15","SF3B5"
"AIMP16",3.41806443610718e-27,1.17709558666081,0.351,0.193,1.08974730351969e-22,"15","AIMP1"
"RTF19",4.56611504714994e-27,0.613887782745057,0.456,0.269,1.45576879933234e-22,"15","RTF1"
"YY17",4.79427273430518e-27,0.498487321305907,0.519,0.313,1.52851003315118e-22,"15","YY1"
"FXR16",6.8400263407067e-27,0.806631361379739,0.425,0.246,2.18073719794411e-22,"15","FXR1"
"ELOVL54",8.53387623398429e-27,0.274537136277711,0.458,0.259,2.72077042091887e-22,"15","ELOVL5"
"TAPBP7",1.05625477479607e-26,0.262288831934469,0.681,0.438,3.36755147300485e-22,"15","TAPBP"
"EIF4E7",1.0898911991397e-26,1.11823122556601,0.271,0.13,3.47479112109719e-22,"15","EIF4E"
"SLU74",1.68344932390964e-26,0.725281275416932,0.351,0.19,5.36717313448872e-22,"15","SLU7"
"EDF18",1.83347711317082e-26,0.418172906996652,0.703,0.443,5.84549173221119e-22,"15","EDF1"
"TMEM87A6",3.05444541067688e-26,0.867159690868316,0.334,0.173,9.73818285832003e-22,"15","TMEM87A"
"UBE2S2",4.04203300825978e-26,0.717455189583761,0.281,0.134,1.28868096369338e-21,"15","UBE2S"
"CYP20A15",4.74459176797812e-26,1.14460862297186,0.293,0.148,1.51267074746679e-21,"15","CYP20A1"
"CD476",5.35490938523456e-26,0.466099342416157,0.547,0.338,1.70725221020048e-21,"15","CD47"
"SRSF83",6.09874435702681e-26,0.859286854299901,0.327,0.167,1.94440167590729e-21,"15","SRSF8"
