"gene_name","module","color","kME_grey","kME_Neutrophil-M1","kME_Neutrophil-M2","kME_Neutrophil-M3","kME_Neutrophil-M4","kME_Neutrophil-M5","kME_Neutrophil-M6","kME_Neutrophil-M7","kME_Neutrophil-M8","kME_Neutrophil-M9"
"MKNK1","Neutrophil-M1","turquoise",0.220569323109499,0.283508990728449,0.0947087139250796,0.00955758357451237,0.136191256014597,-0.0617066384412762,-0.00936150412796735,0.255035286063853,0.139607165251338,-0.0158843566611511
"CMPK1","Neutrophil-M3","brown",0.0532368961119104,0.0478979742708536,0.0933430217264583,0.368763139837702,-0.0195544032607396,-0.149886925290966,0.0642572060018389,-0.0518140503041825,-0.0807855529338913,-0.177555046437855
"FAF1","Neutrophil-M1","turquoise",0.249900102184147,0.258407009477731,0.252714116792425,0.0533347226330922,0.128673740608596,-0.0944797564029435,0.000405322537076057,0.14992478986533,0.0748883303243826,-0.0480721645098546
"RNF11","Neutrophil-M3","brown",0.107269336489559,0.121425077203392,0.060326192250927,0.290787839617079,0.0120970157884764,-0.141111782530557,0.0740679696206023,0.0350966395291212,-0.00360175827176901,-0.151153520981084
"EPS15","Neutrophil-M1","turquoise",0.343342617110273,0.467870590813142,0.16668244065299,0.0643697470397569,0.294592703442069,-0.124499380058393,-0.0264774153865009,0.319675072358987,0.148332474655975,-0.00708781730340826
"OSBPL9","Neutrophil-M1","turquoise",0.34808750472579,0.511354643155318,0.188135933581319,0.0532301320912433,0.266829440190699,-0.196281548510806,-0.0192421604910586,0.345864256864076,0.133110465964266,-0.0484295753513525
"NRDC","Neutrophil-M1","turquoise",0.219011584551065,0.306608888502319,0.0556817743156639,0.0337608495923419,0.266318277791958,-0.00572550716527194,-0.0412924424734124,0.244207042691968,0.148426404807187,0.0260210627760338
"ZYG11B","Neutrophil-M1","turquoise",0.228589223320887,0.283743769917302,0.132151125079185,0.0391280539052733,0.0829757166214093,-0.128304992605524,0.00187577352531711,0.203789761614173,0.0892442515387556,-0.0289451755636074
"SCP2","Neutrophil-M3","brown",0.153817859229314,0.167227569595209,0.133333222577294,0.176948593886553,0.0576117901165499,-0.126798850347337,0.0297639247879635,0.0601277570717342,0.00807593196008917,-0.0737497356102643
"YIPF1","Neutrophil-M1","turquoise",0.157956183647219,0.226561821924107,0.0715341810915264,0.015436120136974,0.143722277043069,-0.0487194406705762,-0.0186954961941438,0.155760736887328,0.0666063234972232,0.00247600038549509
"MRPL37","Neutrophil-M3","brown",0.0296924513560758,0.0223442897574105,0.0566897528357589,0.112616128058422,0.0104612104000695,-0.0474628818236247,0.0438819292115594,-0.0262585233790887,-0.0232751773950451,-0.0587267921702684
"SSBP3","Neutrophil-M3","brown",0.0772762917311848,0.0543317904048559,0.0905301284591762,0.16286802014733,-0.00357955811384192,-0.0825058783780852,0.0469614246881209,0.00176878025972038,-0.0224715447606893,-0.0836552335594453
"FGGY","Neutrophil-M1","turquoise",0.136056893791386,0.18989141634767,0.0480477950604398,0.00644413200522474,0.169039058625051,0.000667646272046554,-0.0216052593062931,0.136578299746046,0.0815878906323574,0.00911551859433241
"TM2D1","Neutrophil-M1","turquoise",0.165929969629588,0.178944941747469,0.130351384769637,0.0286249129330458,0.0803906656300788,-0.0640481921810281,0.00431227259149457,0.11053509012819,0.0493690516992891,-0.0162741345154002
"ITGB3BP","Neutrophil-M3","brown",0.0638112361031694,0.0647407126356866,0.0650474934849595,0.122796456231555,0.0258331473645063,-0.0520307725402713,0.0162408618716496,0.0106618921961422,-0.00742757344692873,-0.0449331755440706
"PGM1","Neutrophil-M1","turquoise",0.15657810508655,0.230696168733957,0.0775888156766048,0.0263732455041126,0.139815874830467,-0.0765402884672141,-0.0205856950079481,0.139393123446354,0.0655887481424348,0.00619472396906061
"LEPROT","Neutrophil-M3","brown",0.0473136387418249,0.0361698226555962,0.0325930848148943,0.302667102588132,0.000975093877199934,-0.0837203726944872,0.037266887955802,-0.0290902358735495,-0.0315443593453091,-0.111245849476049
"PDE4B","Neutrophil-M8","green",-0.0812135638700953,-0.215129222648187,-0.0493640168301331,-0.101386024632799,-0.199822251189637,0.15697816898249,-0.0303328075488404,-0.0255266145700359,0.141091082356269,0.0554965442899351
"MIER1","Neutrophil-M1","turquoise",0.247254523728106,0.308154687440155,0.114310670397786,0.0123985520838801,0.169985183797024,-0.0661808335425741,-0.0327963800654351,0.249697168596092,0.140786824819703,0.00248348914917159
"GADD45A","Neutrophil-M1","turquoise",0.327405335706725,0.472717609248927,0.195500847081257,0.198019612003527,0.209949442638377,-0.249931744056007,0.0231931230952764,0.253708428444979,0.072120198662104,-0.091968631144107
"ZRANB2","Neutrophil-M1","turquoise",0.21586960619576,0.244384244859878,0.175593220367625,0.0410301212666567,0.110971904916877,-0.0972099039842106,0.013348532813798,0.148651207365419,0.0741734545864044,-0.0247892941838539
"TYW3","Neutrophil-M2","blue",0.137727242873674,0.0844641462228143,0.236350067461888,0.0395725682580376,0.0395401299302209,-0.0362095844264806,0.0113649201313753,0.0409255178728869,0.0284598177356175,-0.0243363748774211
"ST6GALNAC3","Neutrophil-M1","turquoise",0.434689293660643,0.658743726772152,0.203242059915939,0.0655889439781561,0.389537109212948,-0.214119423103317,-0.0284992923904553,0.429799062789229,0.189422212503643,-0.0509460965488645
"PIGK","Neutrophil-M1","turquoise",0.129906079694834,0.143865959658702,0.0906538019074705,0.0350190221541506,0.0565263646520082,-0.0611403685092585,0.00607066919432247,0.0911649583970807,0.0477890207841632,-0.020963141329554
"USP33","Neutrophil-M1","turquoise",0.236494618136649,0.291767994953214,0.148700274991579,0.0760796440947253,0.145133345925361,-0.104369426517388,0.00562677703897602,0.189203410764589,0.0813850424894387,-0.0357250667017885
"FUBP1","Neutrophil-M1","turquoise",0.252943700758579,0.32024998593291,0.170802543622286,0.0514935216181187,0.144855673965525,-0.120999292677668,0.00456324853262544,0.227134650522447,0.0968309223919122,-0.0462194931284001
"PRKACB","Neutrophil-M3","brown",0.133527545510484,0.0524801682573605,0.215133375169402,0.265941488825927,-0.0093109272908819,-0.0999836284973389,0.0596089499121409,-0.0285828850036763,-0.0353382658985819,-0.1190269276779
"GNG5","Neutrophil-M4","yellow",0.177905565065347,0.217200770611732,0.022881855774199,-0.0512085972058518,0.318402741979422,0.115656635378361,-0.101880789902903,0.143933935640185,0.145888814813857,0.180665047740008
"ZNHIT6","Neutrophil-M2","blue",0.105957189832967,0.0551838871670366,0.185268491276496,0.0307649288236718,0.0112215941948204,-0.0354094630527785,0.00716921377950688,0.012670866240376,0.0138224811899443,-0.0303275175039008
"SH3GLB1","Neutrophil-M1","turquoise",0.299425780627931,0.394080391631379,0.131381390685129,0.0146725721094842,0.234864934262807,-0.0616436112658852,-0.0430804502014409,0.318710088001031,0.181215722918458,0.0394841079211993
"HS2ST1","Neutrophil-M1","turquoise",0.240074622386995,0.321527228897196,0.136405823977728,0.0509539409369232,0.194199857206435,-0.0881377645731017,-0.00655100260223882,0.24509987492699,0.120086440743458,-0.0371297200806571
"PKN2","Neutrophil-M1","turquoise",0.211059314282928,0.249543472398138,0.0692338989789568,-0.0199152170955956,0.179808711799627,0.00713065267433669,-0.0371090145187988,0.230339371797386,0.144247565240608,0.0245812465524812
"GTF2B","Neutrophil-M1","turquoise",0.182125018137373,0.226753133799966,0.0935733861206368,0.0125379737405093,0.128855132235226,-0.0446631256809351,-0.0158635999690247,0.168646611548929,0.0928450953370925,0.00180696489289393
"LRRC8C","Neutrophil-M1","turquoise",0.228729762213852,0.233172763935965,0.262599945802105,0.0645883599416657,0.0838629650313347,-0.119525691742267,0.0177457908573244,0.122318996833077,0.0411940020440308,-0.0593020360191979
"ZNF644","Neutrophil-M1","turquoise",0.225980416680041,0.256558609203849,0.178000570374031,0.041486192703732,0.114932068844773,-0.100946430025289,-0.00402651908017654,0.163547782614636,0.0754477308214142,-0.0335946826086018
"RPAP2","Neutrophil-M2","blue",0.15102594835141,0.118410772430994,0.197407582553082,0.0362924837006732,0.0450537394427726,-0.0508535187184254,0.0145242459316836,0.0628014618001016,0.0303478935357089,-0.0367306474377313
"EVI5","Neutrophil-M1","turquoise",0.207333675476414,0.289163880511473,0.0988439670033189,0.0218775000396874,0.157806992426036,-0.0795879929621143,-0.0236269855449338,0.211960279491058,0.0924589493526529,-0.0231440690224639
"RPL5","Neutrophil-M2","blue",0.356824680268451,0.285814213434403,0.498582467254237,0.0960954156363964,0.0910502395866116,-0.164378756525724,0.0495527054420204,0.157994495403994,0.0680018842579029,-0.0891409148436514
"CCDC18","Neutrophil-M1","turquoise",0.157692276834107,0.205905493198864,0.0781568214254258,0.0114884760004965,0.14941026523252,-0.0335397766469373,-0.0184867404760116,0.146376259983004,0.0779837353899395,0.0118450009917514
"GCLM","Neutrophil-M1","turquoise",0.218421189051858,0.302667132918465,0.116358590300739,0.111266366628544,0.156768540661374,-0.13106477060049,0.00415650162631724,0.180058880497222,0.0721160480140417,-0.045489095298051
"ABCD3","Neutrophil-M1","turquoise",0.151921558509056,0.180591618207743,0.11263359919832,0.0304127879097267,0.0779902045556736,-0.0772849261907894,0.000688484452423254,0.110545167182441,0.044957695539294,-0.0238009103168407
"PTBP2","Neutrophil-M1","turquoise",0.24740175142024,0.319523638677192,0.151193353160144,0.0370202815853445,0.172031077950226,-0.0919993645414223,-0.00783189987174728,0.214814383433629,0.0975640737970538,-0.035292482124844
"DPYD","Neutrophil-M1","turquoise",0.465365173273776,0.667310430614116,0.198327557939324,0.0491637788191654,0.515790104109955,-0.108352158015168,-0.0603295034467373,0.461619589166753,0.240568239642282,0.00398814473430025
"MFSD14A","Neutrophil-M1","turquoise",0.187022544000733,0.224229120582309,0.112032159208765,0.0235507124472111,0.0890728692774508,-0.0659754669960886,-0.000251650453873281,0.172315226780918,0.0926760619697898,-0.0237068078645112
"CDC14A","Neutrophil-M1","turquoise",0.240494111295888,0.283459862905727,0.187394545862415,0.0393733185115607,0.153493521972861,-0.0866108547961256,0.00541559123091426,0.179431453235499,0.0901472066108138,-0.0361624854013831
"SLC30A7","Neutrophil-M1","turquoise",0.14791627905651,0.187572020508169,0.100142095970185,0.0174285667455738,0.0913697224384023,-0.0654289709899314,0.000552862660585597,0.13119540601083,0.0612426523557906,-0.0197894346260868
"DPH5","Neutrophil-M1","turquoise",0.153931768004237,0.141150705902924,0.18782632144228,0.0339397885615985,0.0701308149957263,-0.0537277924416774,0.00455534035790176,0.083148243140277,0.0415631834202672,-0.0192336228143848
"S1PR1","Neutrophil-M1","turquoise",0.166687035457798,0.220904882856014,0.135005655104132,0.0297097266429337,0.101330216647208,-0.0909543911537,0.00173360266024974,0.145388516649153,0.0679334672095164,-0.0187471923118633
"VAV3","Neutrophil-M1","turquoise",0.361403591671713,0.541537229362396,0.155042432683149,0.0441749121688573,0.356320027888871,-0.131617269451686,-0.0401953102583196,0.381799807488573,0.177759678909651,-0.016189919072339
"SLC25A24","Neutrophil-M1","turquoise",0.206452647899839,0.290420610553624,0.115679547659996,0.0373925448353299,0.160925399912942,-0.0972537922492806,-0.00908497588136012,0.180151063501531,0.0800190697504106,-0.0059233342712228
"STXBP3","Neutrophil-M1","turquoise",0.207604291095828,0.271861622135195,0.0769483960975347,0.0212537607975355,0.158758121869592,-0.0362751532151814,-0.014675316506806,0.220158599169755,0.12611160168974,-0.00828315185559912
"SORT1","Neutrophil-M1","turquoise",0.273305408984681,0.387218814072463,0.127664466613335,0.065473358320081,0.209855256197709,-0.131200662932118,-0.00384496054410607,0.245615602475445,0.111692686378174,-0.0309798026993926
"AMPD2","Neutrophil-M8","green",-0.04147789937542,-0.151004102902195,-0.0346344652631437,-0.0485327343539076,-0.161820906379749,0.0813349788497826,0.00190154286904393,-0.0103752181873918,0.0950266625365133,0.00261806777700264
"LAMTOR5","Neutrophil-M1","turquoise",0.189223541027197,0.262351316618894,0.087175235525816,0.0137931932064902,0.182654543323892,-0.0492741844598899,-0.0150714631383246,0.164445968465469,0.0738505758650406,0.072634369192303
"KCNA3","Neutrophil-M2","blue",0.15496136195686,0.0758211833943064,0.271965122580613,0.107909576564252,0.0197621648896678,-0.0635313653132103,0.0292624724591459,0.017123388085414,-0.00642112006574556,-0.0645850361562676
"CD53","Neutrophil-M7","magenta",0.239759961138097,0.286586542219126,0.0836571565491979,-0.0327848207731361,0.185349093489355,0.014981828441074,-0.0559084877889505,0.327716801962777,0.187202097247169,0.0489271986435778
"DRAM2","Neutrophil-M1","turquoise",0.120896986719905,0.144524549773477,0.0819299015903315,0.0261490776036128,0.0872834527301965,-0.0347639654303156,-0.00801605160457826,0.0836297250447238,0.0459866116197899,-0.00206126296928677
"CEPT1","Neutrophil-M1","turquoise",0.166329239627463,0.236484467343574,0.0988681299302001,0.0290472543736787,0.100672385784248,-0.0970742821620034,-0.00158154256203343,0.144147259978459,0.0563620717817354,-0.0370213605123219
"C1orf162","Neutrophil-M1","turquoise",0.300408399898731,0.439446394764668,0.156865778775093,0.0414376449272143,0.270859076157028,-0.151542420893283,-0.0285171381370877,0.263670219555666,0.101625382636003,0.0190363738315825
"CAPZA1","Neutrophil-M1","turquoise",0.293453736056656,0.373652015494493,0.121396773449733,0.0181293073811469,0.241254876735945,-0.0382093571442469,-0.0493237260355009,0.303789547415277,0.179848145595517,0.0431978393766555
"RHOC","Neutrophil-M3","brown",-0.0166319419257063,-0.0242149805034406,0.0309203087998301,0.351532251961834,-0.0470673709822395,-0.126937587645834,0.0592028501746573,-0.107955288939045,-0.104604432730586,-0.163045107071538
"PHTF1","Neutrophil-M1","turquoise",0.226436352853613,0.340531099700028,0.077802105776947,0.0285862582372444,0.229943495037721,-0.0831434779539353,-0.0282691146566204,0.250103350604595,0.114152879721381,-0.00454532861610684
"RSBN1","Neutrophil-M1","turquoise",0.212110840119029,0.293375776140305,0.105054944943012,0.00983175582172784,0.168348368853651,-0.0821346691945217,-0.0313878849334721,0.206171533734853,0.0853232250887632,0.0203099766180291
"PTPN22","Neutrophil-M1","turquoise",0.218215120549133,0.291010570214203,0.139166315128992,0.0396682345292658,0.128053017345848,-0.126617146822627,-0.00264025858513039,0.169313016200643,0.060315745495453,-0.0310900388432323
"HIPK1","Neutrophil-M1","turquoise",0.238381429380349,0.290439717077292,0.127585182126431,0.0463052321869458,0.108897048355271,-0.0943804718980521,0.00573872005923562,0.231951003601925,0.118019256729787,-0.0496978360896285
"SLC22A15","Neutrophil-M1","turquoise",0.217286122015246,0.312293741434786,0.0819223162730423,0.0221967230645017,0.206162289063739,-0.0561643673315771,-0.0330859795446688,0.211407797218842,0.106601545526403,-0.00140920566249078
"CD58","Neutrophil-M1","turquoise",0.20000627049194,0.274912503407073,0.0644908411177197,0.000575149023134519,0.211870008968289,-0.0246448206043163,-0.028074526327535,0.195622843999778,0.134706742014836,0.024118290400603
"CD2","Neutrophil-M2","blue",0.234583225816305,0.109602198722055,0.434439996294963,0.0630204473426271,0.0437111564794764,-0.0727134327343629,0.0240668037849079,0.0325184603300494,0.0264783242303979,-0.0514549551065238
"GDAP2","Neutrophil-M1","turquoise",0.219258494315418,0.293780105145574,0.116948365458534,0.0418013445207585,0.12664703281304,-0.100990690600026,0.00268189843651396,0.217769809939728,0.0889344351824163,-0.0272693311812106
"NOTCH2","Neutrophil-M1","turquoise",0.253866038704902,0.343480470871694,0.0898264316869722,-0.00167595020482359,0.232543468895277,-0.0270160501306269,-0.0497015150436291,0.292933849987456,0.166975284227775,0.0118605067733481
"RNF115","Neutrophil-M3","brown",0.110515381618545,0.0915821768040986,0.124077807529828,0.14204035020273,0.0393310518060776,-0.0795000362196408,0.0229262283513655,0.0223974438781289,-0.00409993537191839,-0.0756703178427948
"TXNIP","Neutrophil-M5","red",-0.0795176270544308,-0.296803379559213,-0.0290692128750835,-0.173519720751788,-0.194578359351753,0.284300913097944,-0.0853729256767726,-0.0668024383804929,0.0704696014257701,0.152463010108113
"LINC01138","Neutrophil-M1","turquoise",0.119931251341447,0.140828554301222,0.0645207171262615,0.0175473087396499,0.134095023807882,0.00478965992521105,-0.0216550327344086,0.0929943515310485,0.0604126721599472,0.00851636001777257
"FCGR1A","Neutrophil-M4","yellow",0.104752689572446,0.136899619502881,-0.00665339871717689,-0.0253619506918724,0.263731823693855,0.106616635974459,-0.0641794884269223,0.104269931631778,0.095030071539495,0.11926893796309
"PLEKHO1","Neutrophil-M3","brown",-0.0337508776471969,-0.0670152090705824,-0.0328786681086567,0.330902735958539,0.0112039083417891,-0.0139835642856172,0.025564372226208,-0.125338752042555,-0.0751918327776342,-0.10015916130229
"RPRD2","Neutrophil-M1","turquoise",0.170567262944576,0.183015811948058,0.127499546123068,0.0252950197915696,0.11644238586732,-0.0361028599607376,-0.00262812348286331,0.120693536536604,0.0727398874344666,-0.000826426006605626
"ENSA","Neutrophil-M1","turquoise",0.251335623418349,0.349345659918482,0.0899609135305522,0.0318523432536942,0.328182502342107,-0.0236558270398562,-0.0475128469839059,0.247829144872595,0.142709136352094,0.0417173846178405
"CTSS","Neutrophil-M8","green",0.105413922536982,-0.00167135667430496,0.0837805681980469,-0.105733262012161,-0.241076978623882,0.00357290019196153,-0.0316547282228703,0.152614764834485,0.151548334485524,0.109478402103782
"ARNT","Neutrophil-M1","turquoise",0.154048997497907,0.201061396627829,0.0805017399116762,0.0199196184589969,0.131442056539264,-0.0418635830332698,-0.00448494163115822,0.138872590995757,0.0786186271900488,-0.0131790247836735
"SETDB1","Neutrophil-M1","turquoise",0.129770570912152,0.155559561199166,0.0892454363577883,0.0165575440607389,0.0997844569392967,-0.0236426054264011,-0.00602657201378913,0.107879542935015,0.0578834767614433,-0.00126755570552289
"CERS2","Neutrophil-M3","brown",0.035728682940581,0.0105019456304864,0.0105633538834477,0.186924363537133,0.016027206980119,-0.0205991522578225,0.0229629647454286,-0.0229963872086846,-0.014643706956661,-0.0458177254680198
"PIP5K1A","Neutrophil-M1","turquoise",0.203302374363061,0.256744536981098,0.100469910731541,0.0190630866240681,0.176826227222155,-0.0399325355819318,-0.0213540483884923,0.176780398105829,0.104912923236676,-0.00357979981871731
"SELENBP1","Neutrophil-M6","black",-0.0772163965627377,-0.0473443267666698,-0.0289601285715375,-0.00597236419976844,-0.0314880345291574,-0.138292720785055,0.653862366750052,-0.118532672726717,-0.0934624312146339,-0.14035696180304
"SNX27","Neutrophil-M1","turquoise",0.212129770266084,0.275915434577747,0.0871804859180386,0.00322881048730313,0.197158957108616,-0.0253455834144641,-0.0344249297449634,0.205181152955246,0.124298477041655,0.0278150405913923
"THEM4","Neutrophil-M2","blue",0.160647732684133,0.0796497997513811,0.28611341346722,0.0433258747504089,0.0301630739274986,-0.0508959523524371,0.0123822382992671,0.0213282095430797,0.0111105959929679,-0.0371268872178255
"S100A10","Neutrophil-M2","blue",0.217518808197911,0.170677433763854,0.346852152251492,0.0786922555172861,0.0609412495307472,-0.131117050042891,0.11634121109341,0.0789558544536459,0.0264295015127495,-0.0819126723304468
"S100A11","Neutrophil-M9","pink",0.10583933440096,0.156545018644958,-0.0994314909120334,-0.318674264706831,0.451393850089554,0.383017943824715,-0.267729921387173,0.132111106864299,0.186841880796878,0.55773653487877
"S100A9","Neutrophil-M1","turquoise",0.286236295726807,0.396930155843495,0.0685595763128387,-0.461239745096187,0.371798580742414,0.212899132942217,-0.291958997582685,0.370467394283517,0.276207882668694,0.526260983075989
"S100A12","Neutrophil-M1","turquoise",0.338671918275171,0.562460423773449,0.146905937070399,-0.0174058430553423,0.442961963537684,-0.13321800794702,-0.09893231768703,0.315451163862207,0.111262606341265,0.18651125641327
"S100A8","Neutrophil-M1","turquoise",0.220917097725176,0.36833875883326,-0.00575199417569238,-0.436376520005649,0.500586361918591,0.252372883274174,-0.292653473073261,0.268546224854048,0.214158478239468,0.554934333695084
"S100A6","Neutrophil-M1","turquoise",0.1495964495256,0.245025836991234,-0.0263664881805365,-0.214349475940265,0.40911428004512,0.210404591459367,-0.211246844558957,0.154762572873076,0.120009592331077,0.422973025520897
"S100A4","Neutrophil-M9","pink",0.0590958445768163,0.0735949675635832,-0.0330228557786271,-0.180357242400186,0.217306948939468,0.195540844437724,-0.156788881854354,0.0547956590863856,0.0736901173510315,0.401972773417354
"GATAD2B","Neutrophil-M1","turquoise",0.282118161011908,0.373252488385797,0.146058212928734,0.0249002937441511,0.240931013045247,-0.0674215021461837,-0.0274781017523801,0.279525109360648,0.148466488760128,-0.00751505328582907
"PMVK","Neutrophil-M3","brown",0.0465848144852251,0.0392348866931046,0.0615132554136496,0.0732604672598637,0.0114547923003476,-0.0405990119675157,0.00632065511363575,0.0104660026651865,-0.00188796309694553,-0.038872521319566
"ADAM15","Neutrophil-M1","turquoise",0.140476697946007,0.182448557970531,0.0709281179457711,0.0249238506234386,0.070277575713994,-0.0833580963943958,0.001167927528377,0.118767106510389,0.044209166790438,-0.0223216732331737
"SLC50A1","Neutrophil-M3","brown",0.0201130512463197,0.00452407212052304,0.0278460963286837,0.134801825090741,-0.011716973112182,-0.042906553537805,0.040237095781344,-0.0239728564899774,-0.0246085383537025,-0.0646378997596242
"ASH1L","Neutrophil-M1","turquoise",0.322124431596527,0.417908684105096,0.161202903210774,0.0238205141696263,0.256950971161546,-0.0885790518094582,-0.0269172000129295,0.316930688479522,0.17543500928688,-0.0136213369651254
"SEMA4A","Neutrophil-M1","turquoise",0.195230330613236,0.280612147118403,0.0855816921601638,0.0109614217026655,0.170618103354267,-0.0605569321904484,-0.0221123788204933,0.208193164683708,0.101969549892621,0.0205049340770345
"CCT3","Neutrophil-M2","blue",0.154689596951411,0.0954691527917272,0.229889210202398,0.0472124451129618,0.0420444178883189,-0.038617279975988,0.0141859516316389,0.0449822789746204,0.0298818410999148,-0.0270068938854902
"MRPL24","Neutrophil-M2","blue",0.0658764024289343,0.0284471195866528,0.129435314538563,0.0138550988035265,0.0200241279046363,-0.0243933395976011,0.00284977640119309,0.00487744440614183,-0.00801187252888478,-0.00932366844911476
"HDGF","Neutrophil-M3","brown",0.0269283066691949,-0.00630528958326227,0.0255907642379579,0.153709358265118,-0.0418874946091106,-0.0575402625947289,0.0928652873452675,-0.0331248488466726,-0.00662784372758854,-0.0827804325582719
"MNDA","Neutrophil-M9","pink",0.181322522521112,0.174675720718232,-0.0232872423608862,-0.176190084817151,0.281316324771919,0.251978514800807,-0.169907994612671,0.198734930660418,0.23287176553563,0.378679783380944
"PYHIN1","Neutrophil-M2","blue",0.178613090539296,0.0754847543194928,0.30007005027448,0.0630037909959399,0.0319288180485303,-0.0453403658904663,0.0175571395913754,0.0120115794727145,0.0224379720085669,-0.0418537057841291
"TAGLN2","Neutrophil-M5","red",-0.112137734955302,-0.19971735408032,-0.107254920844318,0.150644328192419,-0.0100224077686502,0.226489766448386,-0.0762761087432597,-0.160371204802846,-0.0278708859996931,0.0799850385224247
"PEA15","Neutrophil-M3","brown",0.0148175329192388,0.024791919504945,0.0332145003964016,0.104566816866556,-0.00464424122829959,-0.0621195015306192,0.0178163809117513,-0.022364160145056,-0.0360961040457274,-0.0523168150900644
"CD84","Neutrophil-M3","brown",0.0446137997877431,0.0221652496174029,0.0694285553333575,0.170477654832087,-0.0214197536423236,-0.0853111171483516,0.0389478509623782,-0.0168389001157122,-0.0343803889715733,-0.0982178695024252
"CD48","Neutrophil-M1","turquoise",0.329437601558244,0.399754261908589,0.245587897509733,0.0578930116244925,0.226304113230815,-0.115121594839877,-0.00555290142959815,0.281593223228525,0.142586879687655,-0.020031552501775
"FCER1G","Neutrophil-M4","yellow",0.18926818836649,0.29366007411557,-0.00569417445367872,-0.020112325110402,0.477848348041129,0.150493006638895,-0.148671930769105,0.148526583054471,0.137688295543411,0.229952628707764
"SDHC","Neutrophil-M1","turquoise",0.186984657605354,0.244246810001014,0.10098490097045,0.0317455979518394,0.122265492487009,-0.0776042054478219,-0.0058619764058166,0.169267147972132,0.0821687522726272,0.00655131546309069
"FCGR2A","Neutrophil-M8","green",0.116922127941968,0.0702022994039905,0.0164058929289393,-0.0612266284448562,0.0166873792454577,0.111933736586451,-0.0658691276204247,0.159552262118763,0.213631846797582,0.132204175248765
"HSPA6","Neutrophil-M9","pink",-0.0149670732080534,-0.0422760721718888,-0.0958722083042192,-0.073169115570303,0.157093870019076,0.210902279288867,-0.0895998670014333,-0.0150058075795375,0.0673726900450573,0.221551796697085
"FCGR3A","Neutrophil-M5","red",-0.00671606571321593,-0.0671817180117566,-0.0528379430467485,-0.0705670663263378,0.0352254626838626,0.196752775074227,-0.0544511766392232,-0.00567854268822881,0.0703974578216191,0.156431577503522
"FCGR3B","Neutrophil-M9","pink",0.0771757103219112,0.0538971435394102,-0.115195627079343,-0.236881318618322,0.282803650468404,0.384642758459701,-0.203524463291817,0.137775811847941,0.230509040732563,0.426742898642752
"ATF6","Neutrophil-M1","turquoise",0.280476410437417,0.374716281318845,0.104259680581057,0.017352360177074,0.265566656731412,-0.0457668824443094,-0.0343756368419239,0.310178239929327,0.167186979500983,0.00426861736703507
"MGST3","Neutrophil-M3","brown",0.103945316930617,0.0687018852400176,0.163382836924585,0.177533186577706,0.00531450441556667,-0.0953647602786371,0.034121793175767,-0.00576939638056205,-0.0251253624712849,-0.0822693972473465
"POU2F1","Neutrophil-M1","turquoise",0.22465951034977,0.288900323010384,0.11552358175329,0.0255171779312137,0.146070840831399,-0.0842172707074961,-0.0161535523644669,0.226983605696886,0.118007585421779,-0.03587416046426
